Date,Open,High,Low,Close,Adj Close,Volume
2019-10-10,1733.461182,1740.109741,1724.596436,1724.596436,1362.801758,11248085
2019-10-11,1708.680176,1711.702148,1653.275513,1687.324219,1333.348511,13181047
2019-10-14,1689.741821,1709.979614,1654.081421,1696.591919,1340.672119,7826783
2019-10-15,1689.338867,1696.390381,1653.275513,1667.781372,1317.905640,10666713
2019-10-16,1678.862427,1696.390381,1624.263550,1648.238647,1302.462769,11889545
2019-10-17,1671.206421,1678.862427,1641.791626,1663.953491,1314.880737,9050060
2019-10-18,1663.953491,1672.818237,1647.029907,1658.312256,1310.422974,5839426
2019-10-21,1656.499023,1660.729858,1631.919556,1651.865234,1305.328369,7213660
2019-10-22,1653.073975,1680.877075,1645.015137,1667.378540,1317.587158,5212885
2019-10-23,1677.250610,1697.800659,1668.385742,1694.980103,1339.398315,8515300
2019-10-24,1694.174194,1733.058228,1692.360962,1732.050781,1368.692261,9178301
2019-10-25,1732.655273,1732.673340,1693.368286,1712.508057,1353.249268,13206462
2019-10-28,1715.328735,1753.003906,1709.889038,1749.377441,1382.383911,7243982
2019-10-29,1737.893555,1752.600952,1726.812622,1752.600952,1384.931152,9748264
2019-10-30,1744.743652,1801.357056,1741.117065,1795.111450,1418.523682,11579489
2019-10-31,1790.074707,1809.617432,1777.583374,1781.612915,1407.857056,10908420
2019-11-01,1781.814331,1788.462891,1762.674561,1773.956909,1401.806885,7489774
2019-11-04,1765.898071,1780.404053,1754.212646,1766.905396,1396.234863,5252289
2019-11-05,1760.659790,1772.748047,1738.052734,1742.728760,1377.130127,5962169
2019-11-06,1729.230225,1740.109741,1677.250610,1734.871460,1370.921265,8074379
2019-11-07,1743.534668,1749.780273,1727.014160,1735.878784,1371.717041,6819384
2019-11-08,1734.266968,1749.780273,1728.222900,1749.780273,1382.702515,5151574
2019-11-11,1744.340576,1750.470459,1715.731689,1730.842041,1367.736816,4771124
2019-11-12,1732.252319,1751.795044,1729.638184,1743.736206,1377.926270,5135575
2019-11-13,1744.944946,1766.099487,1744.012207,1752.197998,1384.612671,5745349
2019-11-14,1737.490601,1747.967041,1706.463989,1713.716919,1372.812134,6449903
2019-11-15,1717.544922,1734.670044,1690.129761,1712.306641,1371.682251,11429919
2019-11-18,1720.768433,1730.842041,1702.434448,1726.812622,1383.302612,10687078
2019-11-19,1720.768433,1743.131836,1718.955200,1729.028809,1385.078125,7452370
2019-11-20,1730.640503,1742.527344,1709.083130,1709.083130,1369.100098,6428217
2019-11-21,1722.178711,1727.618530,1704.247803,1714.119873,1373.134766,7583501
2019-11-22,1720.365479,1738.900879,1716.336060,1726.409546,1382.979736,5575861
2019-11-25,1731.647949,1744.743652,1720.163940,1739.706787,1393.631958,7111926
2019-11-26,1742.728760,1752.802368,1728.222900,1752.802368,1404.122314,8523294
2019-11-27,1757.839233,1778.389282,1756.026001,1773.553955,1420.745972,7493082
2019-11-28,1764.084839,1775.770142,1760.691040,1775.165771,1422.037109,2852160
2019-11-29,1766.905396,1778.590820,1762.875977,1766.905396,1415.420166,5773586
2019-12-02,1764.689209,1780.202515,1741.922974,1743.534668,1396.698242,6323291
2019-12-03,1737.692139,1746.597046,1707.672852,1719.761108,1377.653931,11243272
2019-12-04,1721.574341,1723.186157,1702.434448,1720.567017,1378.299316,7226804
2019-12-05,1728.827271,1736.684692,1713.918457,1719.358154,1377.331177,6755187
2019-12-06,1731.446411,1743.937744,1717.343384,1742.124390,1395.568481,6499188
2019-12-09,1738.497925,1746.959717,1727.819946,1741.117065,1394.761719,6202160
2019-12-10,1747.161255,1763.077515,1734.670044,1763.077515,1412.353638,8564124
2019-12-11,1765.495117,1781.612915,1762.473145,1765.898071,1414.613037,9136952
2019-12-12,1765.092163,1774.025391,1752.399536,1757.033325,1407.511841,6407681
2019-12-13,1713.515503,1754.011230,1668.990356,1737.692139,1392.018066,10671992
2019-12-16,1736.281860,1790.679077,1732.856689,1777.180542,1423.651123,8287347
2019-12-17,1773.151001,1801.024658,1770.693115,1791.283447,1434.948486,25810078
2019-12-18,1790.880493,1818.079224,1787.616699,1807.602661,1448.021606,27552708
2019-12-19,1808.408569,1820.496948,1801.558472,1819.691040,1457.704956,23616535
2019-12-20,1822.914551,1864.014648,1814.654175,1826.541016,1463.192505,16674427
2019-12-23,1819.086548,1833.793945,1804.379150,1828.354248,1464.645020,7126166
2019-12-24,1819.287964,1839.032227,1819.287964,1830.973389,1466.742920,1563332
2019-12-27,1820.496948,1840.241089,1806.393921,1832.182251,1467.711548,3416892
2019-12-30,1818.280640,1829.160156,1809.363525,1811.229248,1450.926758,3367793
2019-12-31,1798.737915,1809.214478,1781.411377,1792.089355,1435.594116,2454335
2020-01-02,1793.298218,1807.401245,1790.276123,1790.276123,1434.141602,5240867
2020-01-03,1793.499756,1800.954102,1776.173096,1797.529053,1439.951538,4363611
2020-01-06,1788.261353,1792.492310,1767.151245,1783.426147,1428.654175,5519354
2020-01-07,1774.561279,1792.462158,1765.696655,1775.367188,1422.198486,5204425
2020-01-08,1765.696655,1788.110352,1762.674561,1784.232056,1429.299927,5402486
2020-01-09,1793.096680,1812.278809,1786.045166,1803.371826,1444.632324,6655633
2020-01-10,1802.968750,1818.683594,1802.475220,1810.624756,1450.442383,5448410
2020-01-13,1810.423340,1830.570435,1802.475220,1822.511597,1459.964478,7116503
2020-01-14,1821.504150,1824.727783,1805.185059,1817.676270,1456.091064,6880440
2020-01-15,1819.287964,1848.702881,1818.508301,1848.702881,1480.945679,7610673
2020-01-16,1829.160156,1835.405762,1813.042358,1821.302734,1458.996216,9373450
2020-01-17,1824.727783,1864.770142,1824.234253,1859.582275,1489.661011,10565679
2020-01-20,1859.380859,1859.380859,1841.651367,1851.523560,1483.205444,6565992
2020-01-21,1841.852783,1851.523560,1826.248901,1851.523560,1483.205444,8442259
2020-01-22,1845.277954,1859.582275,1826.742554,1833.390991,1468.679810,9500198
2020-01-23,1837.218994,1845.076416,1827.346924,1836.413086,1471.100708,5794200
2020-01-24,1837.017456,1870.663330,1834.801270,1836.211548,1470.939209,9336279
2020-01-27,1808.207153,1821.907227,1784.433472,1795.715942,1438.499268,12043979
2020-01-28,1799.140869,1812.437988,1791.787231,1805.185059,1446.084717,7068505
2020-01-29,1810.423340,1829.160156,1804.580566,1827.346924,1463.838013,6920892
2020-01-30,1820.295410,1838.226440,1802.968750,1805.588013,1446.407471,6498981
2020-01-31,1806.192383,1814.855713,1795.111450,1797.126221,1439.628906,11011923
2020-02-03,1797.126221,1830.449585,1791.082031,1814.049805,1453.186279,8588105
2020-02-04,1831.376343,1840.241089,1820.698242,1828.354248,1464.645020,6528943
2020-02-05,1817.071777,1860.589722,1752.399536,1752.399536,1403.799561,18484550
2020-02-06,1739.303833,1748.571533,1682.488770,1707.269775,1367.647461,32337929
2020-02-07,1708.680176,1717.343384,1701.427246,1712.709595,1372.005249,10705004
2020-02-10,1709.485962,1731.446411,1703.240356,1730.237549,1386.046265,8698944
2020-02-11,1738.699341,1755.421509,1715.933105,1715.933105,1374.587524,21648995
2020-02-12,1715.530151,1717.423950,1701.628540,1708.478760,1368.615967,10130201
2020-02-13,1704.650757,1742.728760,1675.437256,1693.771240,1356.834106,8152778
2020-02-14,1694.577148,1695.987427,1674.631470,1680.877075,1346.505249,6591852
2020-02-17,1690.950684,1690.950684,1670.803467,1673.825562,1340.856323,3806186
2020-02-18,1663.953491,1680.675659,1652.469604,1679.265259,1345.213745,17109908
2020-02-19,1682.085938,1700.621338,1679.466797,1690.346191,1354.090576,7087631
2020-02-20,1662.341675,1689.137451,1655.088745,1662.140259,1354.533569,8985743
2020-02-21,1656.096069,1680.474121,1652.066650,1670.400635,1361.265625,6828084
2020-02-24,1657.304932,1677.881226,1629.098877,1641.791626,1337.950928,10087678
2020-02-25,1639.373901,1663.459961,1613.182617,1613.988525,1315.293091,14530662
2020-02-26,1611.772339,1651.260742,1604.519409,1644.612183,1340.249756,13647878
2020-02-27,1632.725342,1662.946045,1619.025269,1641.791626,1337.950928,13326727
2020-02-28,1600.691406,1614.189941,1544.480835,1573.694214,1282.456177,16780157
2020-03-02,1600.691406,1651.462158,1582.961914,1641.993042,1338.115112,24254965
2020-03-03,1661.132935,1676.646240,1615.801758,1619.831177,1320.054810,15705182
2020-03-04,1630.509155,1676.041748,1620.234131,1676.041748,1365.862671,10948595
2020-03-05,1665.766724,1681.280029,1633.289551,1651.865234,1346.160400,10992751
2020-03-06,1630.912109,1648.037231,1591.020752,1605.325195,1308.233154,23110114
2020-03-09,1541.257324,1599.482544,1536.220459,1559.389648,1270.798950,23728903
2020-03-10,1579.738403,1587.291504,1525.744019,1525.744019,1243.380127,24270768
2020-03-11,1554.352905,1565.635376,1528.161621,1533.802856,1249.947266,14215254
2020-03-12,1482.024658,1491.292358,1410.905151,1414.934570,1153.077637,19573910
2020-03-13,1455.228882,1498.041626,1388.541870,1413.121460,1151.600220,20308729
2020-03-16,1378.065308,1429.440552,1337.959351,1411.711060,1150.450684,24017954
2020-03-17,1451.401001,1512.849854,1383.102051,1512.849854,1232.872192,27224225
2020-03-18,1467.720215,1493.709961,1412.114014,1447.975952,1180.004272,17664693
2020-03-19,1430.447876,1481.719360,1387.131592,1465.705444,1194.452515,30790683
2020-03-20,1501.970337,1518.490967,1422.187622,1459.661255,1189.526855,23867973
2020-03-23,1395.391846,1442.939209,1358.383545,1384.713867,1128.449951,19171328
2020-03-24,1419.568481,1436.089111,1380.885864,1426.015625,1162.107910,15501713
2020-03-25,1456.639160,1520.908691,1426.217041,1500.560059,1222.856567,15801542
2020-03-26,1465.100952,1514.260132,1450.998047,1512.245361,1232.379272,17960188
2020-03-27,1496.329102,1503.985107,1431.253784,1453.617188,1184.601318,14143647
2020-03-30,1480.614380,1503.985107,1426.217041,1492.904053,1216.617432,10004188
